asset,scenario_name,target_qty,horizon_steps,max_child_qty,pov_cap,side,policy_name,day_name,day_path,start_idx,steps_used,episode_return,filled_total,exec_vwap,arrival_mid,cost_cash_vs_mid,remaining_qty,completion,completion_100pct,terminated_at_horizon,is_bps,run_name,ckpt,episode_id,true_is_bps
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,3246,954,-1.1176588152925829e-06,49.999999999999346,90006.17515213502,89943.95,5.026332429986757,5.907759013571727e-13,0.9999999999999868,1.0,0.0,0.0111765881529258,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,4,6.918214302910457
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,10333,1231,-2.1249808402322204e-06,49.99999999999905,90615.61062213016,90645.55,9.631002850115598,9.725568665676417e-13,0.9999999999999808,1.0,0.0,0.0212498084023222,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,5,-3.302906526557912
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,1842,1185,-1.8504652543052504e-06,49.99999999999928,95091.6062359887,94949.15,8.785005150040835,7.476658684158045e-13,0.9999999999999856,1.0,0.0,0.0185046525430524,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,6,15.00342404210105
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-09_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-09_steps_5s.parquet,5162,1382,-3.867272896978996e-06,49.99999999999941,90558.10509117453,91076.05,17.610796986445198,5.192909943965427e-13,0.9999999999999882,1.0,0.0,0.0386727289697899,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,7,-56.8694962973775
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5638,1208,-1.0258299411224846e-06,49.99999999999912,90416.03040845649,90469.25,4.64030327004478,8.640683965906269e-13,0.9999999999999823,1.0,0.0,0.0102582994112248,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,8,-5.882616639743889
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-29_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-29_steps_5s.parquet,3239,1609,-1.7645585117274325e-06,49.99999999999933,88252.63860540863,88066.55,7.76992902004849,6.655846210835166e-13,0.9999999999999868,1.0,0.0,0.0176455851172743,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,9,21.130452528074454
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5985,1161,-1.1914053756383732e-06,49.99999999999936,90304.85982142766,90677.75,5.401697940039629,6.961822256976961e-13,0.9999999999999872,1.0,0.0,0.0119140537563837,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,0,-41.12256629353318
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-26_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-26_steps_5s.parquet,875,1177,-2.666327585121725e-06,49.999999999999275,87636.83965915878,87398.05,11.651591580042403,6.924396838923735e-13,0.9999999999999856,1.0,0.0,0.0266632758512172,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,1,27.32208088839257
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,7987,1520,-9.84333977244339e-07,49.99999999999905,90000.66723568433,90076.05,4.433245827548008,9.381462344399841e-13,0.9999999999999808,1.0,0.0,0.0098433397724434,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,2,-8.368791073284097
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-30_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-30_steps_5s.parquet,9226,1441,-3.772359082448513e-06,49.99999999999923,82886.68760856098,82813.85,15.620178960001429,7.869721698565461e-13,0.9999999999999848,1.0,0.0,0.0377235908244851,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,3,8.795341426703137
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,3246,978,-1.1176588152925534e-06,49.99999999999911,90006.1739163072,89943.95,5.026332429986625,8.12801149093927e-13,0.9999999999999822,1.0,0.0,0.0111765881529255,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,4,6.918076903138914
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,10333,1231,-2.124980840232232e-06,49.99999999999907,90615.61498500196,90645.55,9.631002850115642,9.534752280458726e-13,0.9999999999999812,1.0,0.0,0.0212498084023223,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,5,-3.3024252153630838
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,1842,1199,-1.7832239710299686e-06,49.99999999999911,95091.59219637114,94949.15,8.465780015445977,9.411378693604825e-13,0.9999999999999822,1.0,0.0,0.0178322397102996,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,6,15.001945396156808
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-09_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-09_steps_5s.parquet,5162,1391,-3.861493461716262e-06,49.999999999999034,90557.75251628675,91076.05,17.584478579697155,9.17506777157744e-13,0.9999999999999808,1.0,0.0,0.0386149346171625,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,7,-56.90820843825019
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5638,1226,-1.025829941122471e-06,49.99999999999906,90415.99904998038,90469.25,4.640303270044719,9.000333308576958e-13,0.9999999999999812,1.0,0.0,0.0102582994112247,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,8,-5.886082842470502
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-29_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-29_steps_5s.parquet,3239,1624,-1.764558511727409e-06,49.9999999999993,88252.64473545155,88066.55,7.769929020048386,7.14480942757768e-13,0.999999999999986,1.0,0.0,0.0176455851172741,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,9,21.131148597458623
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5985,1150,-1.1914053756382775e-06,49.99999999999939,90304.86786156012,90677.75,5.401697940039194,6.700187841179377e-13,0.9999999999999878,1.0,0.0,0.0119140537563827,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,0,-41.121679622606
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-26_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-26_steps_5s.parquet,875,1160,-2.6663275851217294e-06,49.9999999999992,87636.84574400591,87398.05,11.651591580042442,7.609191583474242e-13,0.999999999999984,1.0,0.0,0.0266632758512173,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,1,27.322777110691923
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,7987,1505,-9.84333977244168e-07,49.99999999999901,90000.6704279607,90076.05,4.433245827547241,9.97615983892131e-13,0.9999999999999802,1.0,0.0,0.0098433397724417,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,2,-8.368436675377085
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-30_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-30_steps_5s.parquet,9226,1441,-3.7723590824484863e-06,49.99999999999925,82886.69138206517,82813.85,15.620178960001326,7.896287704474398e-13,0.9999999999999848,1.0,0.0,0.0377235908244848,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,3,8.795797087704795
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,3246,966,-1.1176588152925725e-06,49.99999999999904,90006.17698511528,89943.95,5.026332429986711,8.872644680135458e-13,0.9999999999999808,1.0,0.0,0.0111765881529257,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,4,6.918418094299997
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,10333,1235,-2.1249808402315987e-06,49.99999999999932,90615.60823323132,90645.55,9.63100285011278,7.176009863545265e-13,0.9999999999999865,1.0,0.0,0.021249808402316,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,5,-3.3031700694274977
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,1842,1186,-1.8504652543065864e-06,49.99999999999915,95091.60904722626,94949.15,8.785005150047175,8.797953471929205e-13,0.9999999999999828,1.0,0.0,0.0185046525430657,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,6,15.003720120323814
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-09_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-09_steps_5s.parquet,5162,1387,-3.861316374622896e-06,49.999999999999034,90557.76645441812,91076.05,17.58367216004868,9.059132935958481e-13,0.9999999999999808,1.0,0.0,0.0386131637462289,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,7,-56.90667805442658
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5638,1206,-1.0258299411224427e-06,49.99999999999925,90416.01289646096,90469.25,4.640303270044591,7.015762752940826e-13,0.9999999999999848,1.0,0.0,0.0102582994112244,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,8,-5.88455232457866
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-29_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-29_steps_5s.parquet,3239,1613,-1.7645585117274471e-06,49.99999999999924,88252.63285061279,88066.55,7.769929020048562,7.686301466751925e-13,0.9999999999999848,1.0,0.0,0.0176455851172745,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,9,21.129799068180517
BTC,btc_q100,100.0,4320,0.25,0.05,buy,TWAP,2026-01-11_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-11_steps_5s.parquet,2088,4320,-7.083852030599887e-07,64.38009996651166,90721.07760465296,90695.55,6.424738560338737,35.619900033488655,0.6438009996651166,0.0,1.0,0.0070838520305998,TWAP,,0,2.8146479791965096
BTC,btc_q100,100.0,4320,0.25,0.05,buy,TWAP,2026-01-30_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-30_steps_5s.parquet,5511,4320,-1.965682455296243e-06,82.39302558211642,82714.00271904499,82580.75,16.232753142020517,17.60697441788344,0.8239302558211642,0.0,1.0,0.0196568245529624,TWAP,,1,16.136050961633426
BTC,btc_q100,100.0,4320,0.25,0.05,buy,TWAP,2026-01-31_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-31_steps_5s.parquet,11812,4320,-5.216065792575274e-06,97.26843861317704,78420.11003310146,81902.25,42.720752455995,2.7315613868228255,0.9726843861317706,0.0,1.0,0.0521606579257529,TWAP,,2,-425.15803496223117
BTC,btc_q100,100.0,4320,0.25,0.05,buy,TWAP,2026-01-15_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-15_steps_5s.parquet,3234,4320,-7.025921907720091e-07,66.14556399533657,96590.72517148026,96224.35,6.760647687211252,33.85443600466341,0.6614556399533658,0.0,1.0,0.00702592190772,TWAP,,3,38.07509964788011
BTC,btc_q100,100.0,4320,0.25,0.05,buy,TWAP,2026-01-17_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-17_steps_5s.parquet,10735,4320,-7.485535184741478e-07,51.60810882057992,95381.76518946738,95418.65,7.142596618555319,48.39189117942045,0.5160810882057992,0.0,1.0,0.0074855351847414,TWAP,,4,-3.8655766490741432
BTC,btc_q100,100.0,4320,0.25,0.05,buy,TWAP,2026-01-31_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-31_steps_5s.parquet,11851,4320,-5.313645927155128e-06,97.0194719588762,78392.59100876052,81232.85,43.16426025537013,2.980528041123725,0.970194719588762,0.0,1.0,0.053136459271551,TWAP,,5,-349.6441391923945
BTC,btc_q100,100.0,4320,0.25,0.05,buy,TWAP,2026-01-31_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-31_steps_5s.parquet,5721,4320,-1.6192395292118948e-06,55.924795645024865,82951.70061204472,83534.55,13.52624454149274,44.075204354975305,0.5592479564502486,0.0,1.0,0.0161923952921189,TWAP,,6,-69.77345157845278
BTC,btc_q100,100.0,4320,0.25,0.05,buy,TWAP,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,6426,4320,-4.000730315015111e-07,57.726002139173175,95144.76184015964,95180.15,3.8079011149268656,42.27399786082682,0.5772600213917317,0.0,1.0,0.0040007303150151,TWAP,,7,-3.718018918897815
BTC,btc_q100,100.0,4320,0.25,0.05,buy,TWAP,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,4690,4320,-5.546050578958489e-07,54.25555192597802,90726.41611112504,90542.25,5.0215189803270555,45.74444807402171,0.5425555192597802,0.0,1.0,0.0055460505789585,TWAP,,8,20.340350623608675
BTC,btc_q100,100.0,4320,0.25,0.05,buy,TWAP,2026-01-24_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-24_steps_5s.parquet,3650,4320,-4.930658690544583e-07,51.71183386736325,89647.85035290201,89829.05,4.429163860458639,48.288166132636974,0.5171183386736324,0.0,1.0,0.0049306586905445,TWAP,,9,-20.171608972597827
BTC,btc_q100,100.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-11_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-11_steps_5s.parquet,2088,1452,-9.303007937034844e-07,99.99999999999908,90711.07767994227,90695.55,8.437414215037391,9.486649874750993e-13,0.9999999999999908,1.0,0.0,0.0093030079370348,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,0,1.7120663519072092
BTC,btc_q100,100.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-30_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-30_steps_5s.parquet,5511,3223,-2.8165992764660182e-06,99.99999999999964,82661.61954099951,82580.75,23.25968807000229,7.077707424616112e-13,0.9999999999999964,1.0,0.0,0.0281659927646604,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,1,9.792783548164982
BTC,btc_q100,100.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-31_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-31_steps_5s.parquet,11812,1065,-2.317811373922522e-05,99.99999999999906,79774.00174462383,81902.25,189.83396659984615,9.75615438157684e-13,0.9999999999999908,1.0,0.0,0.2317811373922525,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,2,-259.8522330431906
BTC,btc_q100,100.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-15_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-15_steps_5s.parquet,3234,3318,-2.0792740546011133e-06,99.99999999999916,96393.45756892346,96224.35,20.00767943758567,8.259036876339994e-13,0.9999999999999916,1.0,0.0,0.0207927405460111,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,3,17.57430098758336
BTC,btc_q100,100.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-17_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-17_steps_5s.parquet,10735,3413,-1.1796315120449716e-06,99.99999999999925,95422.28277804074,95418.65,11.255884637679005,4.5047874690143595e-13,0.9999999999999925,1.0,0.0,0.0117963151204497,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,4,0.38071991594353904
BTC,btc_q100,100.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-31_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-31_steps_5s.parquet,11851,1076,-2.2627832277753553e-05,99.99999999999925,79678.70092148823,81232.85,183.81233052439137,6.899015783422836e-13,0.9999999999999925,1.0,0.0,0.2262783227775356,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,5,-191.32026987995354
BTC,btc_q100,100.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-31_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-31_steps_5s.parquet,5721,3962,-6.18537589237469e-06,99.99999999999928,83057.39197888447,83534.55,51.66925917503708,9.248001775390765e-13,0.9999999999999928,1.0,0.0,0.0618537589237472,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,6,-57.12103807532785
BTC,btc_q100,100.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,6426,2225,-9.131885758756364e-07,99.9999999999989,95166.72308891376,95180.15,8.691742563013014,9.785925005172234e-13,0.999999999999989,1.0,0.0,0.0091318857587564,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,7,-1.410683959442903
BTC,btc_q100,100.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,4690,3272,-1.7872003430091597e-06,99.9999999999989,90678.63753187167,90542.25,16.181714025682037,7.698095184134214e-13,0.999999999999989,1.0,0.0,0.0178720034300915,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,8,15.063413143772612
